Exp_ID,Cycle,Well,RFU,DNA Template,[DNA] (nM),[RNAP] (nM),Gyr (U),TopoI (U)
TL39 TX45,124,D8,3768.27620942259,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,125,D8,3776.52785703726,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,126,D8,3777.88984039657,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,127,D8,3777.63131143936,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,128,D8,3788.49160465472,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,129,D8,3789.3101627608,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,130,D8,3797.16752684331,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,131,D8,3801.31946972374,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,132,D8,3802.07231157682,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,133,D8,3809.86793817952,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,134,D8,3816.20874559352,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,135,D8,3816.14906587711,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,136,D8,3821.63046322723,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,137,D8,3825.95052723913,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,138,D8,3831.71929558822,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,139,D8,3836.51857164956,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,140,D8,3838.43361864798,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,141,D8,3844.71727417308,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,142,D8,3844.97251923085,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,143,D8,3852.7724877186,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,144,D8,3856.4808614063,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,145,D8,3859.19900475841,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,146,D8,3861.83254320334,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,147,D8,3869.45309325477,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,148,D8,3872.11431925224,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,149,D8,3876.65101312857,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,150,D8,3882.18275071653,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,151,D8,3884.73774017541,lin MB,0.025,235.0,0.0,2.0
TL39 TX45,1,D10,3151.92618995152,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,2,D10,3157.92760000921,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,3,D10,3167.53569812192,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,4,D10,3174.59760181838,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,5,D10,3177.33400237061,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,6,D10,3186.20004596485,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,7,D10,3192.36696957679,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,8,D10,3196.78871556537,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,9,D10,3203.14206936347,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,10,D10,3210.10222523364,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,11,D10,3211.12658958467,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,12,D10,3214.2422604062,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,13,D10,3218.44309533997,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,14,D10,3224.81254977,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,15,D10,3226.12299439812,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,16,D10,3236.59145604898,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,17,D10,3236.01820512297,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,18,D10,3238.19194705435,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,19,D10,3245.681214967,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,20,D10,3251.96423428869,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,21,D10,3253.99286833694,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,22,D10,3255.69068248242,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,23,D10,3261.22394075586,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,24,D10,3262.8810572961,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,25,D10,3271.05422129527,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,26,D10,3272.780597971,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,27,D10,3277.77118063693,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,28,D10,3280.02335486461,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,29,D10,3287.2512102268,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,30,D10,3288.47840013729,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,31,D10,3292.60817362094,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,32,D10,3298.6751769929,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,33,D10,3302.97346083667,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,34,D10,3302.76978982654,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,35,D10,3308.62753820606,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,36,D10,3310.09828850192,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,37,D10,3316.56876046631,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,38,D10,3318.0810912962,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,39,D10,3319.42448015405,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,40,D10,3326.78060664958,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,41,D10,3329.48982152715,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,42,D10,3336.44422241766,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,43,D10,3335.27644700438,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,44,D10,3337.41923847748,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,45,D10,3342.69368111029,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,46,D10,3348.50772663176,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,47,D10,3356.8973819102,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,48,D10,3355.17254471613,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,49,D10,3356.4753676277,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,50,D10,3366.09516426426,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,51,D10,3367.56103267493,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,52,D10,3370.90063153547,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,53,D10,3373.00208630898,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,54,D10,3376.89995913875,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,55,D10,3382.56377117522,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,56,D10,3382.50103481133,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,57,D10,3389.6738679774,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,58,D10,3391.91728516701,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,59,D10,3398.19704301956,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,60,D10,3400.58728665873,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,61,D10,3404.55356146815,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,62,D10,3409.45153456439,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,63,D10,3411.59544612141,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,64,D10,3420.12571087005,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,65,D10,3416.74104690777,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,66,D10,3423.5405479959,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,67,D10,3428.3328970709,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,68,D10,3430.93407515636,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,69,D10,3455.71712370484,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,70,D10,3454.98088036213,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,71,D10,3462.36754028298,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,72,D10,3464.67052625923,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,73,D10,3471.27125089532,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,74,D10,3473.77535583426,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,75,D10,3475.19275160531,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,76,D10,3480.43006570875,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,77,D10,3486.83549871653,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,78,D10,3487.90467868762,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,79,D10,3495.62544046632,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,80,D10,3498.17018545701,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,81,D10,3501.92169295649,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,82,D10,3506.33390987374,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,83,D10,3508.39750975074,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,84,D10,3515.38833632648,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,85,D10,3516.72675966926,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,86,D10,3522.58591690174,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,87,D10,3527.6591728398,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,88,D10,3528.96316879303,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,89,D10,3532.93356146156,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,90,D10,3538.28114104293,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,91,D10,3538.68992035044,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,92,D10,3546.12069431174,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,93,D10,3551.01260251427,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,94,D10,3557.49437993379,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,95,D10,3557.76548648631,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,96,D10,3562.26476088905,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,97,D10,3566.52725089327,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,98,D10,3569.06433002578,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,99,D10,3575.61340648393,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,100,D10,3576.49663734044,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,101,D10,3583.40116688607,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,102,D10,3585.29736330151,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,103,D10,3592.81377026006,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,104,D10,3593.14285595028,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,105,D10,3599.17888092768,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,106,D10,3602.51547254473,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,107,D10,3607.39112719056,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,108,D10,3610.7678111464,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,109,D10,3615.51625731089,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,110,D10,3618.17119901693,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,111,D10,3625.27252739593,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,112,D10,3627.92220453999,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,113,D10,3635.14521613691,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,114,D10,3637.38720347325,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,115,D10,3640.23441699292,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,116,D10,3643.77708504388,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,117,D10,3646.73570162608,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,118,D10,3653.83317875551,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,119,D10,3655.58342327412,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,120,D10,3659.64498977923,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,121,D10,3666.62181943873,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,122,D10,3665.15858781372,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,123,D10,3672.26674936953,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,124,D10,3677.03105064331,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,125,D10,3677.96139650083,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,126,D10,3683.55478405902,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,127,D10,3685.01963046099,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,128,D10,3694.59514295868,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,129,D10,3694.39547627228,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,130,D10,3698.45704746358,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,131,D10,3703.02801505293,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,132,D10,3707.92510144501,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,133,D10,3709.05452078611,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,134,D10,3716.28597201291,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,135,D10,3719.64822175254,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,136,D10,3721.89104568337,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,137,D10,3727.46671807238,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,138,D10,3731.06027700269,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,139,D10,3731.4861547361,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,140,D10,3735.69226809939,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,141,D10,3742.88820314991,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,142,D10,3747.32963799379,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,143,D10,3751.46669952361,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,144,D10,3753.16922198706,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,145,D10,3755.76438261775,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,146,D10,3760.70361375111,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,147,D10,3767.48225742042,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,148,D10,3766.98761105012,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,149,D10,3772.70964139962,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,150,D10,3776.24819440116,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,151,D10,3781.75462801518,lin MB,0.025,165.0,0.0,2.0
TL39 TX45,1,D12,3159.14425797697,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,2,D12,3164.30318296682,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,3,D12,3173.10519423566,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,4,D12,3178.15006418343,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,5,D12,3187.02591165937,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,6,D12,3192.86677154287,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,7,D12,3197.6170439108,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,8,D12,3199.99492355302,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,9,D12,3205.71895982778,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,10,D12,3212.44507824848,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,11,D12,3222.56162691834,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,12,D12,3223.71230952271,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,13,D12,3226.01706572778,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,14,D12,3233.57555615193,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,15,D12,3236.10620032636,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,16,D12,3242.86193206275,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,17,D12,3248.79192272869,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,18,D12,3254.95181129874,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,19,D12,3262.95482322196,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,20,D12,3269.34631953191,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,21,D12,3273.47407061778,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,22,D12,3279.43116454814,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,23,D12,3287.38365234242,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,24,D12,3291.29456700725,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,25,D12,3299.30006703383,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,26,D12,3310.53731929245,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,27,D12,3311.02617909172,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,28,D12,3319.91692866524,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,29,D12,3330.6680796999,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,30,D12,3339.33647556077,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,31,D12,3343.27017845725,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,32,D12,3349.02785388527,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,33,D12,3352.31016498758,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,34,D12,3358.00346155962,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,35,D12,3362.80430056142,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,36,D12,3369.45623570977,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,37,D12,3373.13231434154,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,38,D12,3376.45122865448,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,39,D12,3381.50294102454,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,40,D12,3390.09452452596,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,41,D12,3394.9650350934,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,42,D12,3399.26528357141,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,43,D12,3401.41751678834,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,44,D12,3406.48460625756,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,45,D12,3409.06845423014,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,46,D12,3413.78582245812,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,47,D12,3418.91944505856,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,48,D12,3424.35585193661,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,49,D12,3429.64318598935,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,50,D12,3432.2399820678,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,51,D12,3438.58276750278,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,52,D12,3441.57890430469,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,53,D12,3445.90277866503,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,54,D12,3450.93154221649,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,55,D12,3454.39576961499,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,56,D12,3463.16080703611,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,57,D12,3465.88698773218,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,58,D12,3471.27395996915,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,59,D12,3474.57926038546,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,60,D12,3482.04587641631,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,61,D12,3482.67091594196,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,62,D12,3489.70701990092,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,63,D12,3494.74285383946,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,64,D12,3503.03698310059,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,65,D12,3500.83691136085,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,66,D12,3509.09386354497,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,67,D12,3514.85827319685,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,68,D12,3520.13853438448,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,69,D12,3524.83799662382,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,70,D12,3527.78927038388,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,71,D12,3535.09003803885,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,72,D12,3540.85935167082,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,73,D12,3545.02389730433,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,74,D12,3548.85321649849,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,75,D12,3548.39596161772,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,76,D12,3556.18845379438,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,77,D12,3560.17890612335,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,78,D12,3563.78921909376,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,79,D12,3572.21647331051,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,80,D12,3580.75125846644,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,81,D12,3583.29338568078,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,82,D12,3589.45600280394,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,83,D12,3592.52714973178,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,84,D12,3601.65145419247,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,85,D12,3601.39224932684,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,86,D12,3606.5796176358,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,87,D12,3617.60839434125,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,88,D12,3616.15054135719,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,89,D12,3624.26939577798,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,90,D12,3628.30552368491,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,91,D12,3630.97069839864,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,92,D12,3640.37343737219,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,93,D12,3641.95355538912,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,94,D12,3649.09821709675,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,95,D12,3653.91466641599,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,96,D12,3657.68007448813,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,97,D12,3662.00787126663,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,98,D12,3665.89062730706,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,99,D12,3669.77155037894,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,100,D12,3675.00154199122,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,101,D12,3683.12316510233,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,102,D12,3687.74285082974,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,103,D12,3694.26798472771,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,104,D12,3699.365623444,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,105,D12,3701.04609662284,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,106,D12,3709.46655566533,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,107,D12,3707.63748859566,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,108,D12,3715.44436738701,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,109,D12,3725.2813912002,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,110,D12,3729.24250819382,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,111,D12,3732.62699111933,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,112,D12,3736.94124613531,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,113,D12,3744.09586599257,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,114,D12,3746.19168461984,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,115,D12,3754.67514249681,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,116,D12,3754.08787262221,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,117,D12,3762.85133409357,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,118,D12,3765.00618779257,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,119,D12,3771.29592099896,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,120,D12,3780.46238708697,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,121,D12,3782.76321700075,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,122,D12,3787.0607175111,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,123,D12,3793.0139951857,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,124,D12,3795.88961957139,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,125,D12,3800.2542595029,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,126,D12,3805.65194000574,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,127,D12,3807.37961367879,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,128,D12,3816.66234759475,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,129,D12,3819.92507570557,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,130,D12,3823.31944803408,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,131,D12,3830.44812794429,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,132,D12,3835.9930365961,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,133,D12,3841.44424189994,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,134,D12,3841.63419593616,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,135,D12,3852.65021276057,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,136,D12,3855.51328055615,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,137,D12,3858.14122920052,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,138,D12,3864.62924627366,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,139,D12,3870.49185113909,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,140,D12,3875.2724856384,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,141,D12,3881.62320890494,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,142,D12,3886.72350331605,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,143,D12,3886.86005917583,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,144,D12,3893.38758830106,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,145,D12,3896.33584087637,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,146,D12,3903.92394894461,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,147,D12,3907.34349386694,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,148,D12,3910.64883628185,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,149,D12,3918.54904339059,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,150,D12,3924.70807849478,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,151,D12,3922.59959992995,lin MB,0.025,95.0,0.0,2.0
TL39 TX45,1,D14,3136.3591101521,lin MB,0.025,25.0,0.0,2.0
TL39 TX45,2,D14,3140.68787789157,lin MB,0.025,25.0,0.0,2.0
